,flux,unix_time
944,23.0,1651834459.4431648
945,23.0,1651834459.449639
946,23.0,1651834459.4557595
947,23.0,1651834459.461985
948,23.0,1651834459.4689887
949,23.0,1651834459.475086
950,23.0,1651834459.4820201
951,23.0,1651834459.488208
952,23.0,1651834459.494376
953,23.0,1651834459.5010185
954,23.0,1651834459.5072381
955,23.0,1651834459.5135028
956,23.0,1651834459.5202649
957,23.0,1651834459.5266323
958,23.0,1651834459.5331283
959,23.0,1651834459.5392282
960,23.0,1651834459.5453568
961,23.0,1651834459.5518832
962,23.0,1651834459.5583384
963,23.0,1651834459.5652199
964,23.0,1651834459.5716522
965,23.0,1651834459.5779493
966,23.0,1651834459.5849211
967,23.0,1651834459.5910466
968,23.0,1651834459.597651
969,23.0,1651834459.604026
970,23.0,1651834459.610343
971,23.0,1651834459.616687
972,23.0,1651834459.6228945
973,23.0,1651834459.62908
974,23.0,1651834459.63594
975,23.0,1651834459.642101
976,23.0,1651834459.6487403
977,23.0,1651834459.6550806
978,23.0,1651834459.6613762
979,23.0,1651834459.6679187
980,23.0,1651834459.6741645
981,23.0,1651834459.680415
982,23.0,1651834459.6881387
983,23.0,1651834459.6942837
984,23.0,1651834459.7009518
985,23.0,1651834459.7071648
986,23.0,1651834459.7134125
987,23.0,1651834459.7205117
988,23.0,1651834459.7278938
989,23.0,1651834459.7345798
990,23.0,1651834459.8288727
991,23.0,1651834459.9272137
992,23.0,1651834460.0298002
993,23.0,1651834460.1319242
994,23.0,1651834460.2302983
995,23.0,1651834460.3326664
996,23.0,1651834460.4351747
997,23.0,1651834460.5336254
998,23.0,1651834460.635733
999,23.0,1651834460.7382746
1000,23.0,1651834460.8368351
1001,23.0,1651834460.9390705
1002,23.0,1651834461.0411818
1003,23.0,1651834461.1395571
